id,startup_id,update_type,title,description,update_date,is_published,created_by,created_at,updated_at
145,44,Revenue Milestone,FleetEdge Labs - Revenue Milestone,"FleetEdge Labs has announced a revenue milestone milestone, strengthening its position in the Robotics space.",2024-04-03,0,1,2021-07-28 03:14:26,2024-04-27 15:48:08
146,44,Revenue Milestone,FleetEdge Labs - Revenue Milestone,"FleetEdge Labs has announced a revenue milestone milestone, strengthening its position in the Robotics space.",2024-12-28,1,1,2021-03-24 20:49:14,2024-05-15 04:49:48
147,44,Award,FleetEdge Labs - Award,"FleetEdge Labs has announced a award milestone, strengthening its position in the Robotics space.",2022-03-23,0,1,2021-11-02 22:47:56,2023-12-25 19:25:51
148,44,Patent Filed,FleetEdge Labs - Patent Filed,"FleetEdge Labs has announced a patent filed milestone, strengthening its position in the Robotics space.",2022-09-28,1,1,2023-03-25 02:37:11,2023-05-11 18:38:22
149,45,Product Launch,FoodRoot Pro - Product Launch,"FoodRoot Pro has announced a product launch milestone, strengthening its position in the HealthTech space.",2020-03-31,1,1,2022-11-10 16:55:15,2024-04-20 18:31:33
150,45,Expansion,FoodRoot Pro - Expansion,"FoodRoot Pro has announced a expansion milestone, strengthening its position in the HealthTech space.",2016-12-30,1,1,2020-02-11 19:10:10,2023-07-25 01:51:40
151,45,Revenue Milestone,FoodRoot Pro - Revenue Milestone,"FoodRoot Pro has announced a revenue milestone milestone, strengthening its position in the HealthTech space.",2016-09-25,1,1,2021-09-09 03:53:49,2024-12-07 09:55:52
152,46,Media Feature,SwiftLogix Plus - Media Feature,"SwiftLogix Plus has announced a media feature milestone, strengthening its position in the SaaS space.",2021-02-13,1,1,2020-03-11 09:14:47,2023-12-29 15:14:36
153,46,Product Launch,SwiftLogix Plus - Product Launch,"SwiftLogix Plus has announced a product launch milestone, strengthening its position in the SaaS space.",2021-03-06,1,1,2023-12-04 13:41:41,2023-08-05 18:11:10
154,46,Government Grant,SwiftLogix Plus - Government Grant,"SwiftLogix Plus has announced a government grant milestone, strengthening its position in the SaaS space.",2018-10-21,1,1,2023-01-10 10:34:21,2023-08-17 08:38:45
155,47,Government Grant,SnackBox India - Government Grant,"SnackBox India has announced a government grant milestone, strengthening its position in the Robotics space.",2022-08-23,1,1,2024-12-26 06:20:09,2024-08-23 13:26:17
156,47,Hiring,SnackBox India - Hiring,"SnackBox India has announced a hiring milestone, strengthening its position in the Robotics space.",2017-03-06,1,1,2021-09-17 03:06:34,2023-03-19 21:53:22
157,47,Revenue Milestone,SnackBox India - Revenue Milestone,"SnackBox India has announced a revenue milestone milestone, strengthening its position in the Robotics space.",2020-03-18,1,1,2021-11-01 21:13:19,2024-10-30 08:41:44
158,48,Award,AppSuite Now - Award,"AppSuite Now has announced a award milestone, strengthening its position in the SaaS space.",2017-09-13,0,1,2022-06-28 04:57:39,2023-08-09 10:24:28
159,49,Government Grant,CreditAI Solutions - Government Grant,"CreditAI Solutions has announced a government grant milestone, strengthening its position in the EdTech space.",2021-07-14,1,1,2024-02-29 21:48:53,2024-05-04 02:17:05
160,49,Patent Filed,CreditAI Solutions - Patent Filed,"CreditAI Solutions has announced a patent filed milestone, strengthening its position in the EdTech space.",2023-03-03,0,1,2022-10-20 06:51:56,2023-09-24 16:25:09
161,49,Partnership,CreditAI Solutions - Partnership,"CreditAI Solutions has announced a partnership milestone, strengthening its position in the EdTech space.",2021-02-09,0,1,2022-12-06 17:50:47,2024-05-19 01:55:19
162,49,Funding,CreditAI Solutions - Funding,"CreditAI Solutions has announced a funding milestone, strengthening its position in the EdTech space.",2022-05-31,1,1,2023-11-23 05:55:38,2024-07-13 05:54:04
163,50,Patent Filed,BioCore Byte - Patent Filed,"BioCore Byte has announced a patent filed milestone, strengthening its position in the BioTech space.",2022-09-15,0,1,2023-06-03 10:27:58,2023-10-11 23:59:16
164,50,Patent Filed,BioCore Byte - Patent Filed,"BioCore Byte has announced a patent filed milestone, strengthening its position in the BioTech space.",2023-09-23,0,1,2024-08-17 18:28:01,2024-02-04 07:23:24
165,50,Revenue Milestone,BioCore Byte - Revenue Milestone,"BioCore Byte has announced a revenue milestone milestone, strengthening its position in the BioTech space.",2020-04-04,1,1,2020-04-09 08:07:50,2023-12-25 06:27:22
166,50,Media Feature,BioCore Byte - Media Feature,"BioCore Byte has announced a media feature milestone, strengthening its position in the BioTech space.",2020-02-21,1,1,2020-02-17 15:39:42,2023-04-21 11:19:10
167,51,Hiring,CloudServe AI - Hiring,"CloudServe AI has announced a hiring milestone, strengthening its position in the Robotics space.",2022-09-04,0,1,2022-06-17 03:57:18,2024-09-06 14:29:44
168,51,Patent Filed,CloudServe AI - Patent Filed,"CloudServe AI has announced a patent filed milestone, strengthening its position in the Robotics space.",2023-08-17,1,1,2023-06-03 12:04:15,2023-04-02 07:31:05
169,51,Funding,CloudServe AI - Funding,"CloudServe AI has announced a funding milestone, strengthening its position in the Robotics space.",2023-05-16,1,1,2022-08-28 10:24:58,2024-10-12 04:17:11
170,52,Expansion,NeuralHub Tech - Expansion,"NeuralHub Tech has announced a expansion milestone, strengthening its position in the AgriTech space.",2019-05-29,1,1,2023-04-30 17:30:02,2023-06-04 00:32:20
171,52,Government Grant,NeuralHub Tech - Government Grant,"NeuralHub Tech has announced a government grant milestone, strengthening its position in the AgriTech space.",2020-06-20,1,1,2021-03-22 08:26:20,2024-11-19 21:27:19
172,52,Hiring,NeuralHub Tech - Hiring,"NeuralHub Tech has announced a hiring milestone, strengthening its position in the AgriTech space.",2020-09-27,1,1,2022-04-10 11:12:14,2024-02-26 06:03:39
173,52,Expansion,NeuralHub Tech - Expansion,"NeuralHub Tech has announced a expansion milestone, strengthening its position in the AgriTech space.",2024-07-07,0,1,2021-06-08 03:15:33,2024-06-19 15:02:13
174,53,Expansion,CropBot Labs - Expansion,"CropBot Labs has announced a expansion milestone, strengthening its position in the HealthTech space.",2017-12-02,0,1,2021-04-18 17:46:57,2024-12-29 18:07:47
175,54,Hiring,TutorAI Byte - Hiring,"TutorAI Byte has announced a hiring milestone, strengthening its position in the Cybersecurity space.",2021-01-28,1,1,2021-09-27 00:15:08,2024-10-22 08:34:42
176,54,Media Feature,TutorAI Byte - Media Feature,"TutorAI Byte has announced a media feature milestone, strengthening its position in the Cybersecurity space.",2024-10-13,1,1,2021-11-06 12:47:11,2024-11-13 11:47:26
177,55,Product Launch,SkillUp Byte - Product Launch,"SkillUp Byte has announced a product launch milestone, strengthening its position in the EdTech space.",2018-04-03,0,1,2021-03-13 06:11:51,2024-12-09 02:51:29
178,56,Funding,CropBot Ventures - Funding,"CropBot Ventures has announced a funding milestone, strengthening its position in the SaaS space.",2024-05-18,1,1,2022-06-26 10:26:06,2024-02-17 15:13:57
179,56,Product Launch,CropBot Ventures - Product Launch,"CropBot Ventures has announced a product launch milestone, strengthening its position in the SaaS space.",2015-12-18,1,1,2023-11-26 10:53:19,2024-05-28 09:07:04
180,56,Partnership,CropBot Ventures - Partnership,"CropBot Ventures has announced a partnership milestone, strengthening its position in the SaaS space.",2021-10-11,0,1,2020-10-13 07:15:09,2024-09-13 11:50:36
181,57,Product Launch,ClimaCare Now - Product Launch,"ClimaCare Now has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2024-03-07,0,1,2023-12-17 03:39:06,2023-05-07 10:20:06
182,57,Media Feature,ClimaCare Now - Media Feature,"ClimaCare Now has announced a media feature milestone, strengthening its position in the Cybersecurity space.",2016-04-30,1,1,2024-09-30 18:56:55,2024-09-10 03:31:07
183,57,Expansion,ClimaCare Now - Expansion,"ClimaCare Now has announced a expansion milestone, strengthening its position in the Cybersecurity space.",2022-03-16,1,1,2021-10-30 03:28:15,2023-12-24 19:11:29
184,57,Product Launch,ClimaCare Now - Product Launch,"ClimaCare Now has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2021-04-09,1,1,2024-11-11 03:01:03,2024-09-17 10:20:47
185,57,Funding,ClimaCare Now - Funding,"ClimaCare Now has announced a funding milestone, strengthening its position in the Cybersecurity space.",2017-09-20,0,1,2023-06-05 00:10:32,2023-01-02 19:38:20
186,57,Revenue Milestone,ClimaCare Now - Revenue Milestone,"ClimaCare Now has announced a revenue milestone milestone, strengthening its position in the Cybersecurity space.",2022-11-25,1,1,2020-11-10 21:27:06,2024-05-04 02:40:36
187,58,Hiring,FireWall Now - Hiring,"FireWall Now has announced a hiring milestone, strengthening its position in the E-Commerce space.",2021-10-04,1,1,2023-07-05 12:19:01,2024-02-03 08:05:43
188,58,Partnership,FireWall Now - Partnership,"FireWall Now has announced a partnership milestone, strengthening its position in the E-Commerce space.",2020-04-24,1,1,2023-06-21 21:43:29,2023-07-07 21:31:44
189,59,Partnership,DroneBot Ventures - Partnership,"DroneBot Ventures has announced a partnership milestone, strengthening its position in the AgriTech space.",2020-12-28,1,1,2021-04-22 20:42:07,2024-08-04 00:44:27
190,59,Product Launch,DroneBot Ventures - Product Launch,"DroneBot Ventures has announced a product launch milestone, strengthening its position in the AgriTech space.",2020-01-31,1,1,2024-09-27 08:15:41,2024-04-11 07:34:06
191,59,Patent Filed,DroneBot Ventures - Patent Filed,"DroneBot Ventures has announced a patent filed milestone, strengthening its position in the AgriTech space.",2024-03-25,0,1,2022-08-10 05:59:28,2024-10-08 01:18:17
192,60,Product Launch,PharmaBio Byte - Product Launch,"PharmaBio Byte has announced a product launch milestone, strengthening its position in the Robotics space.",2023-08-22,1,1,2024-02-24 02:17:39,2023-08-01 17:00:01
193,60,Government Grant,PharmaBio Byte - Government Grant,"PharmaBio Byte has announced a government grant milestone, strengthening its position in the Robotics space.",2023-04-08,1,1,2024-07-31 13:00:58,2024-03-18 11:53:31
194,60,Funding,PharmaBio Byte - Funding,"PharmaBio Byte has announced a funding milestone, strengthening its position in the Robotics space.",2022-12-12,0,1,2020-08-11 22:12:41,2024-01-22 03:03:22
195,60,Media Feature,PharmaBio Byte - Media Feature,"PharmaBio Byte has announced a media feature milestone, strengthening its position in the Robotics space.",2024-12-24,0,1,2020-10-20 16:01:09,2023-09-30 01:06:37
196,61,Hiring,RoboSys Box - Hiring,"RoboSys Box has announced a hiring milestone, strengthening its position in the Robotics space.",2019-08-15,0,1,2020-08-28 19:17:26,2024-04-26 18:24:50
197,61,Expansion,RoboSys Box - Expansion,"RoboSys Box has announced a expansion milestone, strengthening its position in the Robotics space.",2016-09-10,1,1,2022-10-06 23:34:37,2023-12-22 23:10:21
198,61,Product Launch,RoboSys Box - Product Launch,"RoboSys Box has announced a product launch milestone, strengthening its position in the Robotics space.",2024-08-27,1,1,2023-05-12 15:10:51,2023-03-21 00:25:42
199,62,Award,LendEasy Pro - Award,"LendEasy Pro has announced a award milestone, strengthening its position in the DeepTech space.",2017-03-26,1,1,2024-04-10 09:30:12,2023-10-09 10:01:16
200,62,Hiring,LendEasy Pro - Hiring,"LendEasy Pro has announced a hiring milestone, strengthening its position in the DeepTech space.",2013-04-30,1,1,2023-04-18 06:16:49,2023-05-23 22:14:52
201,62,Partnership,LendEasy Pro - Partnership,"LendEasy Pro has announced a partnership milestone, strengthening its position in the DeepTech space.",2020-04-10,1,1,2023-03-03 14:27:35,2024-05-08 07:57:42
202,63,Funding,MetroRide Tech - Funding,"MetroRide Tech has announced a funding milestone, strengthening its position in the E-Commerce space.",2022-05-01,1,1,2020-06-17 10:23:12,2023-12-07 09:41:22
203,63,Government Grant,MetroRide Tech - Government Grant,"MetroRide Tech has announced a government grant milestone, strengthening its position in the E-Commerce space.",2023-07-02,1,1,2024-11-05 01:17:18,2024-09-25 14:36:34
204,63,Expansion,MetroRide Tech - Expansion,"MetroRide Tech has announced a expansion milestone, strengthening its position in the E-Commerce space.",2024-03-02,0,1,2021-01-07 11:48:43,2024-01-18 11:12:08
205,64,Funding,BioSynth Solutions - Funding,"BioSynth Solutions has announced a funding milestone, strengthening its position in the Cybersecurity space.",2024-07-10,0,1,2023-11-10 20:58:24,2024-01-29 19:45:52
206,64,Funding,BioSynth Solutions - Funding,"BioSynth Solutions has announced a funding milestone, strengthening its position in the Cybersecurity space.",2023-05-07,1,1,2023-02-20 02:27:00,2023-11-29 11:40:53
207,64,Award,BioSynth Solutions - Award,"BioSynth Solutions has announced a award milestone, strengthening its position in the Cybersecurity space.",2024-01-15,1,1,2022-03-26 10:55:21,2024-06-30 17:51:24
208,64,Patent Filed,BioSynth Solutions - Patent Filed,"BioSynth Solutions has announced a patent filed milestone, strengthening its position in the Cybersecurity space.",2024-08-17,1,1,2022-08-08 18:53:22,2024-08-07 06:17:37
209,64,Product Launch,BioSynth Solutions - Product Launch,"BioSynth Solutions has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2023-02-15,0,1,2024-08-16 16:09:16,2024-09-30 22:03:19
210,65,Partnership,BioLab Labs - Partnership,"BioLab Labs has announced a partnership milestone, strengthening its position in the ClimateTech space.",2021-03-27,0,1,2021-10-16 01:11:10,2024-07-05 00:36:27
211,65,Award,BioLab Labs - Award,"BioLab Labs has announced a award milestone, strengthening its position in the ClimateTech space.",2019-01-16,0,1,2021-04-27 12:28:51,2023-07-28 14:56:28
212,65,Media Feature,BioLab Labs - Media Feature,"BioLab Labs has announced a media feature milestone, strengthening its position in the ClimateTech space.",2020-03-26,1,1,2023-01-19 18:15:01,2024-05-15 00:58:39
213,65,Funding,BioLab Labs - Funding,"BioLab Labs has announced a funding milestone, strengthening its position in the ClimateTech space.",2018-01-03,1,1,2020-08-26 05:17:07,2023-06-08 20:33:03
214,65,Award,BioLab Labs - Award,"BioLab Labs has announced a award milestone, strengthening its position in the ClimateTech space.",2024-04-06,0,1,2021-11-05 14:33:49,2023-09-10 03:25:37
215,65,Patent Filed,BioLab Labs - Patent Filed,"BioLab Labs has announced a patent filed milestone, strengthening its position in the ClimateTech space.",2024-06-04,0,1,2020-12-11 07:00:49,2024-05-25 10:09:50
216,66,Expansion,EcoBalance Plus - Expansion,"EcoBalance Plus has announced a expansion milestone, strengthening its position in the Robotics space.",2024-06-03,1,1,2023-09-04 16:02:27,2024-12-24 09:55:43
