id,startup_id,tag,created_at,updated_at
1565,473,b2c,2023-08-15 18:00:14,2024-10-08 11:27:32
1566,473,patent-holder,2022-07-25 12:40:39,2023-08-16 09:02:06
1567,473,women-led,2021-09-25 14:41:28,2024-08-20 19:35:23
1568,474,ipo-bound,2021-02-23 06:00:04,2023-10-18 23:47:15
1569,474,government-backed,2021-04-03 03:40:12,2024-12-17 18:30:56
1570,474,bootstrapped,2021-02-08 01:31:51,2024-01-27 07:20:31
1571,475,b2b,2024-01-08 12:56:07,2024-04-25 20:39:14
1572,476,rural-focus,2024-05-14 17:33:27,2024-10-13 15:58:35
1573,476,women-led,2024-04-14 14:01:48,2024-08-09 00:48:47
1574,477,unicorn,2023-06-26 21:28:29,2024-03-02 12:03:27
1575,477,bootstrapped,2021-03-15 13:06:18,2023-12-21 15:12:52
1576,477,women-led,2023-12-28 00:24:37,2023-12-17 06:54:58
1577,477,government-backed,2023-11-17 03:53:55,2024-04-07 10:03:03
1578,478,climate-positive,2023-10-29 09:41:21,2023-09-13 02:53:54
1579,478,b2b,2023-05-10 19:36:22,2023-01-17 16:50:11
1580,478,social-impact,2024-11-27 06:03:43,2023-03-21 18:44:25
1581,478,rural-focus,2022-11-06 03:41:24,2023-06-05 22:03:31
1582,478,d2c,2023-11-22 21:58:09,2024-09-17 07:32:25
1583,478,women-led,2023-09-15 07:36:52,2024-01-16 04:34:18
1584,479,export-focused,2024-03-08 18:26:32,2024-12-14 12:56:12
1585,480,climate-positive,2021-10-12 14:57:20,2023-08-24 22:48:29
1586,480,unicorn,2023-04-24 02:30:20,2023-01-06 17:46:47
1587,480,bootstrapped,2022-05-16 02:17:32,2024-05-08 04:46:17
1588,480,social-impact,2022-01-21 03:23:20,2024-07-27 12:29:30
1589,480,ai-first,2023-01-06 04:50:41,2023-10-12 18:36:56
1590,481,women-led,2022-05-14 07:09:57,2024-01-16 01:59:39
1591,481,unicorn,2023-08-28 04:23:24,2024-04-16 05:25:33
1592,481,deep-tech,2021-10-05 13:01:28,2023-03-06 23:25:39
1593,481,d2c,2021-09-26 01:42:29,2023-11-11 10:07:51
1594,481,rural-focus,2022-01-07 17:42:55,2024-04-07 17:27:09
1595,482,d2c,2023-03-16 21:46:21,2024-01-27 12:25:15
1596,482,seed-stage,2024-08-13 21:37:09,2023-07-07 21:36:40
1597,482,social-impact,2021-09-08 12:20:33,2024-05-01 23:27:50
1598,482,government-backed,2021-08-12 03:38:13,2024-01-16 18:39:31
1599,483,climate-positive,2021-11-10 03:39:51,2023-09-26 22:13:27
1600,483,series-a-ready,2024-10-11 16:07:21,2023-09-01 07:35:07
1601,483,women-led,2022-01-31 00:00:37,2023-12-12 12:44:59
1602,484,series-a-ready,2021-09-05 16:57:36,2023-08-25 14:10:11
1603,484,social-impact,2021-01-18 20:39:54,2023-02-09 01:47:00
1604,484,high-growth,2021-08-27 13:20:05,2023-01-31 21:50:33
1605,484,export-focused,2022-01-14 16:17:02,2024-06-18 02:50:24
1606,484,ipo-bound,2024-03-04 17:08:32,2024-11-19 12:00:51
1607,484,women-led,2023-07-25 20:58:55,2024-01-09 01:27:17
1608,485,d2c,2022-07-30 10:36:46,2023-09-18 01:51:46
1609,485,high-growth,2024-11-20 13:03:37,2023-03-11 12:07:36
1610,486,government-backed,2024-02-13 20:33:36,2024-02-26 15:37:08
1611,486,export-focused,2023-07-19 14:59:51,2023-05-17 20:21:26
1612,486,seed-stage,2024-09-24 19:48:52,2024-12-09 05:26:28
1613,486,ipo-bound,2021-09-09 16:29:10,2023-01-24 09:55:24
1614,487,seed-stage,2024-06-21 00:12:39,2024-01-30 09:00:25
1615,487,climate-positive,2024-11-22 07:01:06,2024-03-10 10:26:41
1616,487,social-impact,2022-04-11 16:40:56,2023-12-25 09:27:39
1617,488,b2c,2024-03-22 13:52:26,2023-11-04 00:55:34
1618,488,soonicorn,2023-06-17 14:59:07,2023-07-25 10:52:08
1619,489,bootstrapped,2023-10-18 06:09:01,2024-07-30 08:50:09
1620,489,deep-tech,2021-12-20 12:10:24,2023-05-14 18:29:57
1621,489,d2c,2023-03-13 17:08:28,2023-10-20 23:52:19
1622,490,ai-first,2021-11-04 04:06:53,2023-12-13 10:10:11
1623,490,patent-holder,2022-05-21 11:38:07,2024-03-12 09:42:07
1624,491,export-focused,2023-04-26 14:19:10,2023-10-27 17:57:17
1625,491,climate-positive,2023-12-20 20:41:22,2024-05-01 22:16:45
1626,491,d2c,2024-07-10 22:34:48,2024-08-19 06:07:51
1627,491,b2c,2021-10-09 16:57:11,2024-05-29 21:17:29
1628,491,women-led,2023-11-08 06:00:03,2024-05-06 06:51:50
1629,492,b2c,2024-02-12 22:15:30,2023-04-09 18:18:56
1630,492,climate-positive,2022-05-30 20:04:48,2024-03-28 00:47:33
1631,492,women-led,2021-01-15 05:12:21,2024-02-15 02:41:04
1632,493,deep-tech,2021-01-30 22:22:08,2023-08-29 03:03:14
1633,493,unicorn,2021-08-27 15:41:52,2023-08-24 01:12:15
1634,493,social-impact,2021-10-10 16:12:26,2023-04-05 09:50:41
1635,493,export-focused,2024-08-03 17:51:41,2024-11-23 02:28:37
1636,493,bootstrapped,2024-12-08 21:46:10,2024-02-28 23:51:47
1637,494,high-growth,2022-02-04 16:11:18,2023-06-08 07:22:10
1638,494,soonicorn,2022-05-12 16:16:39,2023-03-09 01:58:38
1639,494,ai-first,2024-01-11 03:02:46,2023-09-16 23:36:23
1640,495,b2c,2022-09-05 15:01:51,2024-09-08 10:31:01
1641,495,d2c,2021-12-19 16:32:28,2023-07-10 05:44:50
1642,495,social-impact,2024-02-12 13:08:36,2024-07-05 10:46:16
1643,495,deep-tech,2021-11-30 12:22:27,2023-07-14 07:20:14
1644,496,bootstrapped,2022-01-09 16:01:34,2024-12-24 10:43:19
1645,497,soonicorn,2021-01-06 02:27:37,2023-01-13 18:32:23
1646,497,patent-holder,2021-09-09 07:03:20,2024-07-04 03:41:50
1647,497,government-backed,2022-10-21 17:17:39,2024-04-13 03:40:52
1648,497,b2c,2024-11-29 13:04:34,2023-08-01 13:41:56
1649,498,b2c,2024-11-27 06:19:41,2023-12-13 07:45:47
1650,498,unicorn,2021-09-04 13:58:12,2023-07-08 02:39:07
1651,498,d2c,2021-12-09 10:20:57,2024-07-10 17:08:54
1652,498,social-impact,2024-12-18 05:33:38,2024-04-02 08:51:21
1653,498,rural-focus,2022-11-07 08:15:20,2023-02-27 13:33:40
1654,499,rural-focus,2023-03-31 22:36:10,2024-11-27 23:23:57
1655,499,ipo-bound,2021-07-05 15:32:17,2024-12-16 17:27:10
1656,500,ai-first,2024-10-29 16:15:06,2023-11-02 18:30:51
1657,500,profitable,2021-02-22 19:07:21,2023-09-10 17:35:42
1658,500,unicorn,2021-12-17 05:14:34,2023-06-03 22:35:32
1659,500,women-led,2024-02-28 05:30:02,2024-12-17 03:02:04
1660,500,bootstrapped,2021-10-29 10:21:12,2024-03-31 22:57:06
